0.167115 0.249703
0.055361 0.900580
0.935983 0.098807
0.106239 0.062629
0.944597 0.900556
0.135989 0.192927
0.056377 0.632124
0.943620 0.632122
0.890729 0.137864
0.056248 0.564311
0.943711 0.564287
0.109484 0.472935
0.890069 0.472692
0.889857 0.255301
0.045804 0.233333
0.110800 0.720480
0.889398 0.720382
0.955540 0.366667
0.044460 0.366667
0.110905 0.816288
0.888843 0.815930
0.513360 0.128599
0.549593 0.087006
0.252938 0.105254
0.413247 0.104549
0.646882 0.046586
0.048803 0.951197
0.048803 0.048803
0.951197 0.048803
0.951197 0.951197
0.168151 0.148884
0.333554 0.097733
0.799936 0.095074
0.733524 0.095115
0.422435 0.146794
0.232844 0.152275
0.667952 0.093476
0.556585 0.044196
0.866667 0.092795
0.151814 0.100423
